"Category";"SOLAR";"EOLICA";"PCH"
"2023-07-14";675,1231710999996;31,9;17,315945
"2023-07-15";675,5201710999996;31,9;17,315945
"2023-07-17";676,3142410999997;31,9;17,315945
"2023-07-18";676,5698110999997;31,9;17,315945
"2023-07-19";676,6646060999997;31,9;17,315945
"2023-07-20";676,6766060999996;31,9;17,315945
"2023-07-21";676,7304860999997;31,9;17,315945
"2023-07-22";676,7504860999996;31,9;17,315945
"2023-07-24";676,8436010999997;31,9;17,315945
"2023-07-25";677,0741810999997;31,9;17,315945
"2023-07-26";677,1418760999996;31,9;17,315945
"2023-07-27";677,2432160999997;31,9;17,315945
"2023-07-28";677,3485460999997;31,9;17,315945
"2023-07-29";677,4043460999997;31,9;17,315945
"2023-07-30";677,4422460999997;31,9;17,315945
"2023-07-31";717,3637460999997;31,9;17,315945
"2023-08-01";718,8191410999997;31,9;17,315945
"2023-08-02";718,9788660999997;31,9;17,315945
"2023-08-03";719,4685810999997;31,9;17,315945
"2023-08-04";719,8226410999997;31,9;17,315945
"2023-08-05";739,5153410999997;31,9;17,315945
"2023-08-07";740,3696110999997;31,9;17,315945
"2023-08-08";740,5858710999997;31,9;17,315945
"2023-08-09";740,6278710999998;31,9;17,315945
"2023-08-10";740,6545910999997;31,9;17,315945
"2023-08-11";740,9686260999997;31,9;17,315945
"2023-08-12";740,9721860999997;31,9;17,315945
"2023-08-14";741,7476160999997;31,9;17,315945
"2023-08-15";742,0468260999997;31,9;17,315945
"2023-08-16";742,3560960999997;31,9;17,315945
"2023-08-17";742,8540060999998;31,9;17,315945
"2023-08-18";743,9464310999998;31,9;17,315945
"2023-08-19";744,0610310999998;31,9;17,315945
"2023-08-21";744,0701310999998;31,9;17,315945
"2023-08-22";744,0904760999998;31,9;17,315945
"2023-08-23";744,3838760999998;31,9;17,315945
"2023-08-24";744,4628160999998;31,9;17,315945
"2023-08-25";747,8093160999998;31,9;17,315945
"2023-08-26";747,8927160999998;31,9;17,315945
"2023-08-28";748,0427160999998;31,9;17,315945
"2023-08-29";748,2086360999998;31,9;17,315945
"2023-08-30";788,2236360999998;31,9;17,315945
"2023-08-31";788,5713360999998;31,9;17,315945
"2023-09-01";788,6307160999999;31,9;17,315945
"2023-09-03";788,6481560999998;31,9;17,315945
"2023-09-04";788,8367560999998;31,9;17,315945
"2023-09-05";788,8852840999998;31,9;17,315945
"2023-09-06";788,9350440999998;31,9;17,315945
"2023-09-07";789,2357940999998;31,9;17,315945
"2023-09-08";789,3262290999998;31,9;17,315945
"2023-09-09";789,3382290999997;31,9;17,315945
"2023-09-10";789,3632290999997;31,9;17,315945
"2023-09-11";789,5670990999997;31,9;17,315945
"2023-09-12";790,4412740999998;31,9;17,315945
"2023-09-13";790,7063390999998;31,9;17,315945
"2023-09-14";791,1214840999999;31,9;17,315945
"2023-09-15";791,2209690999998;31,9;17,315945
"2023-09-16";791,3989640999998;31,9;17,315945
"2023-09-18";791,6440940999998;31,9;17,315945
"2023-09-19";791,7525940999999;31,9;17,315945
"2023-09-20";791,9692840999999;31,9;17,315945
"2023-09-21";792,4137640999999;31,9;17,315945
"2023-09-22";792,4739740999999;31,9;17,315945
"2023-09-23";792,4879740999999;31,9;17,315945
"2023-09-24";792,4882490999998;31,9;17,315945
"2023-09-25";792,7932350999998;31,9;17,315945
"2023-09-26";793,5950550999999;31,9;17,315945
"2023-09-27";793,7058800999998;31,9;17,315945
"2023-09-28";793,7328300999999;31,9;17,315945
"2023-09-29";793,9828900999998;31,9;17,315945
"2023-09-30";794,0354900999998;31,9;17,315945
"2023-10-01";794,0365900999998;31,9;17,315945
"2023-10-02";794,1061200999998;31,9;17,315945
"2023-10-03";794,2497200999998;31,9;17,315945
"2023-10-04";794,4226350999998;31,9;17,315945
"2023-10-05";794,5346050999998;31,9;17,315945
"2023-10-06";796,5320150999997;31,9;17,315945
"2023-10-07";796,5515550999997;31,9;17,315945
"2023-10-09";796,8294350999997;31,9;17,315945
"2023-10-10";797,8671650999997;31,9;17,315945
"2023-10-11";798,1393950999998;31,9;17,315945
"2023-10-12";799,3585850999998;31,9;17,315945
"2023-10-13";799,5379200999998;31,9;17,315945
"2023-10-14";799,6379200999999;31,9;17,315945
"2023-10-15";799,6559200999999;31,9;17,315945
"2023-10-16";799,6709200999999;31,9;17,315945
"2023-10-17";799,8459650999998;31,9;17,315945
"2023-10-18";800,0473100999998;31,9;17,315945
"2023-10-19";800,2665200999998;31,9;17,315945
"2023-10-20";800,7453100999998;31,9;17,315945
"2023-10-23";800,9532250999997;31,9;17,315945
"2023-10-24";801,1605800999997;31,9;17,315945
"2023-10-25";801,2572260999997;31,9;17,315945
"2023-10-26";801,4502660999997;31,9;17,315945
"2023-10-27";801,6678510999997;31,9;17,315945
"2023-10-28";801,8003360999996;31,9;17,315945
"2023-10-30";801,8779960999997;31,9;17,315945
"2023-10-31";802,0490860999997;31,9;17,315945
"2023-11-01";802,1940560999997;31,9;17,315945
"2023-11-02";802,8862710999997;31,9;17,315945
"2023-11-03";803,1064810999997;31,9;17,315945
"2023-11-04";803,2057810999996;31,9;17,315945
"2023-11-05";803,3657810999996;31,9;17,315945
"2023-11-06";803,4097410999996;31,9;17,315945
"2023-11-07";803,4574160999996;31,9;17,315945
"2023-11-08";805,0685910999996;31,9;17,315945
"2023-11-09";805,2007910999996;31,9;17,315945
"2023-11-10";805,8212910999996;31,9;17,315945
"2023-11-11";805,9257910999996;31,9;17,315945
"2023-11-14";806,3181910999996;31,9;17,315945
"2023-11-15";806,6770910999995;31,9;17,315945
"2023-11-16";806,7920960999995;31,9;17,315945
"2023-11-17";807,7155510999995;31,9;17,315945
"2023-11-18";807,8895510999995;31,9;17,315945
"2023-11-19";807,9053510999995;31,9;17,315945
"2023-11-20";808,5799310999995;31,9;17,315945
"2023-11-21";811,1271010999995;31,9;17,315945
"2023-11-22";811,8789160999995;31,9;17,315945
"2023-11-23";811,9927260999995;31,9;17,315945
"2023-11-24";812,1502260999995;31,9;17,315945
"2023-11-25";812,3288260999994;31,9;17,315945
"2023-11-27";812,5098410999994;31,9;17,315945
"2023-11-28";812,7881510999995;31,9;17,315945
"2023-11-29";812,8912010999995;31,9;17,315945
"2023-11-30";813,3794710999996;31,9;17,315945
"2023-12-01";813,6456570999995;31,9;17,315945
"2023-12-02";813,6891970999995;31,9;17,315945
"2023-12-04";813,7520130999995;31,9;17,315945
"2023-12-05";813,9736130999995;31,9;17,315945
"2023-12-06";814,2194020999995;31,9;17,315945
"2023-12-07";815,0725970999995;31,9;17,315945
"2023-12-09";815,1135970999995;31,9;17,315945
"2023-12-10";815,1789970999995;31,9;17,315945
"2023-12-11";815,3378370999995;31,9;17,315945
"2023-12-12";815,7033570999995;31,9;17,315945
"2023-12-13";815,7809270999995;31,9;17,315945
"2023-12-14";816,1590270999995;31,9;17,315945
"2023-12-15";825,6047270999995;31,9;17,315945
"2023-12-16";835,5120870999996;31,9;17,315945
"2023-12-18";835,7561230999996;31,9;17,315945
"2023-12-19";835,9717180999996;31,9;17,315945
"2023-12-20";837,0841680999996;31,9;17,315945
"2023-12-21";837,3692680999997;31,9;17,315945
"2023-12-22";837,8838480999997;31,9;17,315945
"2023-12-25";837,9198480999996;31,9;17,315945
"2023-12-26";838,0588480999996;31,9;17,315945
"2023-12-27";838,9615760999997;31,9;17,315945
"2023-12-28";849,7377360999997;31,9;17,315945
"2023-12-29";849,8261110999997;31,9;17,315945
"2023-12-30";851,8511110999997;31,9;17,315945
"2023-12-31";851,9211110999997;31,9;17,315945
"2024-01-01";933,9211110999997;31,9;17,315945
"2024-01-02";933,9277110999998;31,9;17,315945
"2024-01-03";934,0463110999998;31,9;17,315945
"2024-01-04";934,2152610999998;31,9;17,315945
"2024-01-05";934,2910610999998;31,9;17,315945
"2024-01-09";934,4791060999997;31,9;17,315945
"2024-01-10";934,5369660999997;31,9;17,315945
"2024-01-11";935,0809860999998;31,9;17,315945
"2024-01-12";935,2290860999998;31,9;17,315945
"2024-01-13";935,2350860999998;31,9;17,315945
"2024-01-15";935,5055860999997;31,9;17,315945
"2024-01-16";935,6565160999997;31,9;17,315945
"2024-01-17";935,8951160999998;31,9;17,315945
"2024-01-18";936,8801660999998;31,9;17,315945
"2024-01-19";937,2298660999998;31,9;17,315945
"2024-01-20";937,2348660999997;31,9;17,315945
"2024-01-22";937,6715060999998;31,9;17,315945
"2024-01-23";937,8578160999998;31,9;17,315945
"2024-01-24";938,7294960999998;31,9;17,315945
"2024-01-25";938,9255560999998;31,9;17,315945
"2024-01-26";939,0756260999998;31,9;17,315945
"2024-01-27";939,1756260999998;31,9;17,315945
"2024-01-29";939,4296260999998;31,9;17,315945
"2024-01-30";939,5669060999999;31,9;17,315945
"2024-01-31";940,0103160999998;31,9;17,315945
"2024-02-01";940,0747860999999;31,9;17,315945
"2024-02-02";941,0045210999999;31,9;17,315945
"2024-02-03";941,0067910999999;31,9;17,315945
"2024-02-05";941,2052410999999;31,9;17,315945
"2024-02-06";941,4373410999998;31,9;17,315945
"2024-02-07";941,7909610999998;31,9;17,315945
"2024-02-08";941,9170560999997;31,9;17,315945
"2024-02-09";942,3752660999997;31,9;17,315945
"2024-02-10";942,4552660999998;31,9;17,315945
"2024-02-12";944,0622460999998;31,9;17,315945
"2024-02-13";944,4711560999998;31,9;17,315945
"2024-02-14";944,7377560999998;31,9;17,315945
"2024-02-15";944,8566860999998;31,9;17,315945
"2024-02-16";953,9724260999998;31,9;17,315945
"2024-02-17";954,1994660999998;31,9;17,315945
"2024-02-18";955,1954660999997;31,9;17,315945
"2024-02-19";955,7017960999998;31,9;17,315945
"2024-02-20";955,9527960999998;31,9;17,315945
"2024-02-21";956,4267960999998;31,9;17,315945
"2024-02-22";957,5363760999999;31,9;17,315945
"2024-02-23";957,6171360999999;31,9;17,315945
"2024-02-24";958,2195360999999;31,9;17,315945
"2024-02-26";958,9867760999999;31,9;17,315945
"2024-02-27";960,1330460999999;31,9;17,315945
"2024-02-28";960,2930460999999;31,9;17,315945
"2024-02-29";960,5417060999998;31,9;17,315945
"2024-03-01";960,8537920999999;31,9;17,315945
"2024-03-02";961,1172920999999;31,9;17,315945
"2024-03-04";961,2569120999999;31,9;17,315945
"2024-03-05";961,3421620999999;31,9;17,315945
"2024-03-06";962,4464170999998;31,9;17,315945
"2024-03-07";962,7660770999998;31,9;17,315945
"2024-03-08";1065,4236070999998;31,9;17,315945
"2024-03-09";1065,5114221;31,9;17,315945
"2024-03-11";1084,8826820999998;31,9;17,315945
"2024-03-12";1085,1561220999997;31,9;17,315945
"2024-03-13";1085,2756720999996;31,9;17,315945
"2024-03-14";1086,2985620999996;31,9;17,315945
"2024-03-15";1086,6366420999996;31,9;17,315945
"2024-03-16";1086,6883320999996;31,9;17,315945
"2024-03-17";1086,7483320999995;31,9;17,315945
"2024-03-18";1088,2090880999995;31,9;17,315945
"2024-03-19";1088,3840280999996;31,9;17,315945
"2024-03-20";1088,6927000999995;31,9;17,315945
"2024-03-21";1089,4983850999995;31,9;17,315945
"2024-03-22";1090,2605750999994;31,9;17,315945
"2024-03-23";1158,2857750999995;31,9;17,315945
"2024-03-24";1160,2567750999995;31,9;17,315945
"2024-03-25";1160,2637050999995;31,9;17,315945
"2024-03-26";1160,2957050999994;31,9;17,315945
"2024-03-27";1160,3625000999994;31,9;17,315945
"2024-03-28";1160,4936000999994;31,9;17,315945
"2024-03-29";1160,5296000999995;31,9;17,315945
"2024-03-30";1162,8323400999996;31,9;17,315945
"2024-03-31";1162,9493400999995;31,9;17,315945
"2024-04-01";1185,2202740999994;31,9;17,315945
"2024-04-02";1185,4651040999995;31,9;17,315945
"2024-04-03";1185,6303140999994;31,9;17,315945
"2024-04-04";1185,9118940999995;31,9;17,315945
"2024-04-05";1187,5148600999994;31,9;17,315945
"2024-04-06";1187,5156000999993;31,9;17,315945
"2024-04-08";1187,6583250999993;31,9;17,315945
"2024-04-09";1187,9118050999994;31,9;17,315945
"2024-04-10";1188,0560050999993;31,9;17,315945
"2024-04-11";1188,2697330999993;31,9;17,315945
"2024-04-12";1188,7102830999993;31,9;17,315945
"2024-04-13";1188,7649830999992;31,9;17,315945
"2024-04-15";1189,1622830999993;31,9;17,315945
"2024-04-16";1189,5318230999992;31,9;17,315945
"2024-04-17";1209,6203980999992;31,9;17,315945
"2024-04-18";1209,7446980999991;31,9;17,315945
"2024-04-19";1210,120098099999;31,9;17,315945
"2024-04-20";1210,180098099999;31,9;17,315945
"2024-04-21";1210,196098099999;31,9;17,315945
"2024-04-22";1210,4936980999992;31,9;17,315945
"2024-04-23";1210,7535180999992;31,9;17,315945
"2024-04-24";1211,1357280999991;31,9;17,315945
"2024-04-25";1211,5721280999992;31,9;17,315945
"2024-04-26";1211,9247220999991;31,9;17,315945
"2024-04-27";1221,4071620999991;31,9;17,315945
"2024-04-29";1224,7221620999992;31,9;17,315945
"2024-04-30";1227,9385320999993;31,9;17,315945
"2024-05-01";1227,9465320999993;31,9;17,315945
"2024-05-02";1232,1508020999993;31,9;17,315945
"2024-05-03";1232,8456520999994;31,9;17,315945
"2024-05-04";1232,9990220999994;31,9;17,315945
"2024-05-05";1233,1434220999993;31,9;17,315945
"2024-05-06";1233,4555720999992;31,9;17,315945
"2024-05-07";1236,7264720999992;31,9;17,315945
"2024-05-08";1236,8807520999992;31,9;17,315945
"2024-05-09";1237,2857720999991;31,9;17,315945
"2024-05-10";1237,431792099999;31,9;17,315945
"2024-05-11";1237,488532099999;31,9;17,315945
"2024-05-13";1237,494532099999;31,9;17,315945
"2024-05-14";1237,5945070999992;31,9;17,315945
"2024-05-15";1237,724407099999;31,9;17,315945
"2024-05-16";1238,0510970999992;31,9;17,315945
"2024-05-17";1238,2715570999992;31,9;17,315945
"2024-05-18";1238,3058570999992;31,9;17,315945
"2024-05-20";1238,5421170999991;31,9;17,315945
"2024-05-21";1238,750267099999;31,9;17,315945
"2024-05-22";1238,947347099999;31,9;17,315945
"2024-05-23";1239,450147099999;31,9;17,315945
"2024-05-24";1244,545497099999;31,9;17,315945
"2024-05-25";1244,752447099999;31,9;17,315945
"2024-05-26";1254,731327099999;31,9;17,315945
"2024-05-27";1255,139897099999;31,9;17,315945
"2024-05-28";1255,407727099999;31,9;17,315945
"2024-05-29";1255,539347099999;31,9;17,315945
"2024-05-30";1255,7205620999991;31,9;17,315945
"2024-05-31";1262,680952099999;31,9;17,315945
"2024-06-01";1262,768592099999;31,9;17,315945
"2024-06-04";1262,935102099999;31,9;17,315945
"2024-06-05";1263,3040420999992;31,9;17,315945
"2024-06-06";1264,342113099999;31,9;17,315945
"2024-06-07";1265,114363099999;31,9;17,315945
"2024-06-08";1265,159963099999;31,9;17,315945
"2024-06-10";1265,253283099999;31,9;17,315945
"2024-06-11";1265,542508099999;31,9;17,315945
"2024-06-12";1348,841308099999;31,9;17,315945
"2024-06-13";1349,0297480999989;31,9;17,315945
"2024-06-14";1349,351948099999;31,9;17,315945
"2024-06-15";1349,4662680999988;31,9;17,315945
"2024-06-16";1349,4703280999988;31,9;17,315945
"2024-06-17";1349,6635780999989;31,9;17,315945
"2024-06-18";1350,564298099999;31,9;17,315945
"2024-06-19";1450,858748099999;31,9;17,315945
"2024-06-20";1451,124673099999;31,9;17,315945
"2024-06-21";1451,817423099999;31,9;17,315945
"2024-06-22";1451,871683099999;31,9;17,315945
"2024-06-24";1702,572953099999;31,9;17,315945
"2024-06-25";1702,8393930999991;31,9;17,315945
"2024-06-26";1703,0093930999992;31,9;17,315945
"2024-06-27";1784,3085230999993;31,9;17,315945
"2024-06-28";1784,5168130999994;31,9;17,315945
"2024-06-29";1784,6046130999994;31,9;17,315945
"2024-06-30";1784,6347880999995;31,9;17,315945
"2024-07-01";1786,7347380999995;31,9;17,315945
"2024-07-02";1786,9617030999996;31,9;17,315945
"2024-07-03";1787,2604380999996;31,9;17,315945
"2024-07-04";1787,9028130999995;31,9;17,315945
"2024-07-05";1788,6888030999996;31,9;17,315945
"2024-07-06";1788,8328030999996;31,9;17,315945
"2024-07-08";1789,0762630999996;31,9;17,315945
"2024-07-09";1789,2837330999996;31,9;17,315945
"2024-07-10";1789,7977930999996;31,9;17,315945
"2024-07-11";1790,1732030999997;31,9;17,315945
"2024-07-12";1793,1574400999996;31,9;17,315945
"2024-07-13";1793,1724400999997;31,9;17,315945
"2024-07-15";1793,4230900999996;31,9;17,315945
"2024-07-16";1793,7457100999995;31,9;17,315945
"2024-07-17";1794,2490800999994;31,9;17,315945
"2024-07-18";1794,7291110999995;31,9;17,315945
"2024-07-19";1795,0959110999995;31,9;17,315945
"2024-07-20";1795,2315110999996;31,9;17,315945
"2024-07-22";1795,6402410999997;31,9;17,315945
"2024-07-23";1796,0161710999996;31,9;17,315945
"2024-07-24";1796,1969710999997;31,9;17,315945
"2024-07-25";1796,2895610999997;31,9;17,315945
"2024-07-26";1796,5363610999996;31,9;17,315945
"2024-07-27";1796,5935610999995;31,9;17,315945
"2024-07-29";1796,8593510999995;31,9;17,315945
"2024-07-30";1797,1770210999994;31,9;17,315945
"2024-07-31";1817,7752010999993;31,9;17,315945
"2024-08-01";1818,2912010999994;31,9;17,315945
"2024-08-02";1818,5002960999993;31,9;17,315945
"2024-08-03";1818,5582960999993;31,9;17,315945
"2024-08-05";1819,0726310999994;31,9;17,315945
"2024-08-06";1819,6501500999993;31,9;17,315945
"2024-08-07";1819,6561500999994;31,9;17,315945
"2024-08-08";1821,0276000999995;31,9;17,315945
"2024-08-09";1821,5264200999995;31,9;17,315945
"2024-08-10";1821,5684200999995;31,9;17,315945
"2024-08-12";1821,9156710999994;31,9;17,315945
"2024-08-13";1823,8925510999993;31,9;17,315945
"2024-08-14";1824,2066510999994;31,9;17,315945
"2024-08-15";1825,3337410999993;31,9;17,315945
"2024-08-16";1827,4902110999992;31,9;17,315945
"2024-08-17";1827,7816710999991;31,9;17,315945
"2024-08-19";1827,802151099999;31,9;17,315945
"2024-08-20";1828,115531099999;31,9;17,315945
"2024-08-21";1828,554231099999;31,9;17,315945
"2024-08-22";1829,302531099999;31,9;17,315945
"2024-08-23";1830,702186099999;31,9;17,315945
"2024-08-24";1830,950186099999;31,9;17,315945
"2024-08-25";1835,915186099999;31,9;17,315945
"2024-08-26";1836,5273160999989;31,9;17,315945
"2024-08-27";1837,0226560999988;31,9;17,315945
"2024-08-28";1837,2789420999989;31,9;17,315945
"2024-08-29";1837,6644820999988;31,9;17,315945
"2024-08-30";1840,4547620999988;31,9;17,315945
"2024-08-31";1851,5587620999988;31,9;17,315945
"2024-09-01";1851,564952099999;31,9;17,315945
"2024-09-02";1851,780782099999;31,9;17,315945
"2024-09-03";1852,103882099999;31,9;17,315945
"2024-09-04";1852,248782099999;31,9;17,315945
"2024-09-05";1852,675062099999;31,9;17,315945
"2024-09-06";1852,861742099999;31,9;17,315945
"2024-09-07";1852,887752099999;31,9;17,315945
"2024-09-09";1853,587267099999;31,9;17,315945
"2024-09-10";1853,961322099999;31,9;17,315945
"2024-09-11";1854,329682099999;31,9;17,315945
"2024-09-12";1854,705902099999;31,9;17,315945
"2024-09-13";1855,161772099999;31,9;17,315945
"2024-09-14";1855,281772099999;31,9;17,315945
"2024-09-16";1855,776192099999;31,9;17,315945
"2024-09-17";1856,256032099999;31,9;17,315945
"2024-09-18";1856,331652099999;31,9;17,315945
"2024-09-19";1856,680872099999;31,9;17,315945
"2024-09-20";1876,086262099999;31,9;17,315945
"2024-09-21";1885,986262099999;31,9;17,315945
"2024-09-22";1885,996262099999;31,9;17,315945
"2024-09-23";1886,431732099999;31,9;17,315945
"2024-09-24";1886,692277099999;31,9;17,315945
"2024-09-25";1887,1160020999992;31,9;17,315945
"2024-09-26";1907,3426370999991;31,9;17,315945
"2024-09-27";1927,8617620999992;31,9;17,315945
"2024-09-28";1927,889362099999;31,9;17,315945
"2024-09-29";1931,489362099999;31,9;17,315945
"2024-09-30";1932,834137099999;31,9;17,315945
"2024-10-01";1987,776667099999;31,9;17,315945
"2024-10-02";1987,875567099999;31,9;17,315945
"2024-10-03";1988,463347099999;31,9;17,315945
"2024-10-04";1998,864407099999;31,9;17,315945
"2024-10-05";1999,870407099999;31,9;17,315945
"2024-10-07";2000,284147099999;31,9;17,315945
"2024-10-08";2004,382647099999;31,9;17,315945
"2024-10-09";2009,6008170999992;31,9;17,315945
"2024-10-10";2011,2568320999992;31,9;17,315945
"2024-10-11";2012,7870620999993;31,9;17,315945
"2024-10-12";2012,8469720999992;31,9;17,315945
"2024-10-15";2013,5463520999992;31,9;17,315945
"2024-10-16";2023,6576520999993;31,9;17,315945
"2024-10-17";2024,1727420999994;31,9;17,315945
"2024-10-18";2024,7191820999994;31,9;17,315945
"2024-10-19";2024,7692820999994;31,9;17,315945
"2024-10-21";2026,1499320999994;31,9;17,315945
"2024-10-22";2026,4872370999994;31,9;17,315945
"2024-10-23";2026,9710370999994;31,9;17,315945
"2024-10-24";2027,3158720999995;31,9;17,315945
"2024-10-25";2027,9767520999994;31,9;17,315945
"2024-10-26";2028,1392320999994;31,9;17,315945
"2024-10-27";2028,1662320999994;31,9;17,315945
"2024-10-28";2028,5270320999994;31,9;17,315945
"2024-10-29";2028,8309320999995;31,9;17,315945
"2024-10-30";2029,5912570999994;31,9;17,315945
"2024-10-31";2030,0958170999995;31,9;17,315945
"2024-11-01";2030,4644570999994;31,9;17,315945
"2024-11-02";2030,5955270999993;31,9;17,315945
"2024-11-04";2031,8134720999994;31,9;17,315945
"2024-11-05";2032,3093170999994;31,9;17,315945
"2024-11-06";2033,0739020999993;31,9;17,315945
"2024-11-07";2033,2594620999992;31,9;17,315945
"2024-11-08";2033,3785280999991;31,9;17,315945
"2024-11-09";2033,412968099999;31,9;17,315945
"2024-11-10";2033,512968099999;31,9;17,315945
"2024-11-12";2033,7663830999988;31,9;17,315945
"2024-11-13";2034,5295630999988;31,9;17,315945
"2024-11-14";2035,4443340999987;31,9;17,315945
"2024-11-15";2037,1329340999987;31,9;17,315945
"2024-11-16";2037,1845340999987;31,9;17,315945
"2024-11-17";2039,1645340999987;31,9;17,315945
"2024-11-18";2039,3817560999987;31,9;17,315945
"2024-11-19";2039,7324360999987;31,9;17,315945
"2024-11-20";2040,0541160999987;31,9;17,315945
"2024-11-21";2041,0710810999988;31,9;17,315945
"2024-11-22";2041,3205370999988;31,9;17,315945
"2024-11-23";2041,5165370999987;31,9;17,315945
"2024-11-24";2041,6165370999986;31,9;17,315945
"2024-11-25";2041,8140370999986;31,9;17,315945
"2024-11-26";2076,8899070999987;31,9;17,315945
"2024-11-27";2077,3894770999987;31,9;17,315945
"2024-11-28";2077,7181970999986;31,9;17,315945
"2024-11-29";2079,521742099999;31,9;17,315945
"2024-11-30";2450,4384420999986;31,9;17,315945
"2024-12-01";2450,5423520999984;31,9;17,315945
"2024-12-02";2451,0834720999983;31,9;17,315945
"2024-12-03";2471,293152099998;31,9;17,315945
"2024-12-04";2472,687342099998;31,9;17,315945
"2024-12-05";2472,8118720999983;31,9;17,315945
"2024-12-06";2473,135862099998;31,9;17,315945
"2024-12-07";2473,2271020999983;31,9;17,315945
"2024-12-09";2473,7012620999985;31,9;17,315945
"2024-12-10";2474,2414720999986;31,9;17,315945
"2024-12-11";2484,5993020999986;31,9;17,315945
"2024-12-12";2485,008262099999;31,9;17,315945
"2024-12-13";2486,649442099999;31,9;17,315945
"2024-12-14";2486,8726420999988;31,9;17,315945
"2024-12-15";2487,227852099999;31,9;17,315945
"2024-12-16";2487,808682099999;31,9;17,315945
"2024-12-17";2489,6793820999987;31,9;17,315945
"2024-12-18";2490,5758120999985;31,9;17,315945
"2024-12-19";2491,1103920999985;31,9;17,315945
"2024-12-20";2501,5725620999983;31,9;17,315945
"2024-12-21";2502,6912620999983;31,9;17,315945
"2024-12-22";2552,7212620999985;31,9;17,315945
"2024-12-23";2555,6999870999985;31,9;17,315945
"2024-12-24";2556,3540320999987;31,9;17,315945
"2024-12-25";2557,2800320999986;31,9;17,315945
"2024-12-26";2557,4505820999984;31,9;17,315945
"2024-12-27";2558,1588670999986;31,9;17,315945
"2024-12-28";2559,6175420999984;31,9;17,315945
"2024-12-30";2561,3969820999982;31,9;17,315945
"2024-12-31";2571,797387099998;41;17,315945
"2025-01-01";2571,853637099998;41;17,315945
"2025-01-02";2572,263637099998;41;17,315945
"2025-01-03";2572,366637099998;41;17,315945
"2025-01-04";2572,3986370999983;41;17,315945
"2025-01-07";2572,453187099998;41;17,315945
"2025-01-08";2572,522187099998;41;17,315945
"2025-01-09";2573,108317099998;41;17,315945
"2025-01-10";2574,1855170999984;41;17,315945
"2025-01-11";2574,213517099998;41;17,315945
"2025-01-13";2574,266517099998;41;17,315945
"2025-01-14";2574,289517099998;41;17,315945
"2025-01-15";2574,3995170999983;41;17,315945
"2025-01-16";2574,6262170999985;41;17,315945
"2025-01-17";2584,6162170999983;41;17,315945
"2025-01-19";2584,622217099998;41;17,315945
"2025-01-20";2585,713217099998;41;17,315945
"2025-01-22";2585,737217099998;41;17,315945
"2025-01-23";2585,7742170999977;41;17,315945
"2025-01-27";2585,8492170999975;41;17,315945
"2025-01-28";2586,2112170999976;41;17,315945
"2025-01-31";2586,2112170999976;41;20,615945
"2025-02-04";2588,2112170999976;41;20,615945
"2025-02-14";2591,3112170999975;41;20,615945
"2025-02-17";2591,3212170999977;41;20,615945
"2025-02-24";2591,3272170999976;41;20,615945
"2025-02-28";2596,5072170999974;41;20,615945
"2025-03-26";2598,4272170999975;41;20,615945
"2025-03-31";2682,8772170999973;41;20,615945
"2025-04-05";2702,6772170999975;41;20,615945
"2025-04-30";2902,5772170999976;41;20,615945
"2025-07-31";2907,4022170999974;41;20,615945
"2025-08-31";2909,3822170999974;41;20,615945
"2025-10-23";3069,3822170999974;41;20,615945
"2025-11-01";3089,2822170999975;41;20,615945
"2025-11-02";3089,2822170999975;41;20,615945
"2025-11-03";3089,2822170999975;41;20,615945
"2025-11-04";3089,2822170999975;41;20,615945
